tconst,titleType,primaryTitle,startYear,genres,averageRating,numVotes,weightedAverage
tt8807568,tvSeries,AniMat's Crazy Cartoon Cast,2018,Talk-Show,7.5,8,60
tt8808524,tvSeries,Iron Chef Canada,2018,Reality-TV,6.7,21,140.7
tt8808802,tvSeries,Million Dollar Mile,2019,"Game-Show,Sport",5.1,127,647.7
tt8809646,tvSeries,College Romance,2018,"Comedy,Drama,Romance",9.1,19536,177777.6
tt8809652,movie,10 Minutes Gone,2019,"Action,Crime,Mystery",3.6,1885,6786
tt8809750,movie,Last Letter,2020,Romance,6.9,49,338.1
tt8809978,movie,The Blind Date,2018,Comedy,8.3,32,265.6
tt8810176,tvSeries,Judge Romesh,2018,"Comedy,Reality-TV",6.6,187,1234.2
tt8810204,tvSeries,Mocro Maffia,2018,Crime,8.1,1124,9104.4
tt8810210,movie,The Mountain Stalker,2018,Thriller,3.8,8,30.4
tt8810398,tvSeries,Martial Universe,2018,"Adventure,Fantasy,Romance",6.3,125,787.5
tt8810506,tvSeries,Unmasking a Killer,2018,Documentary,6.9,90,621
tt8810590,tvSeries,Peaked in High School,2018,Comedy,8.5,12,102
tt8810624,tvSeries,Space Kid and Cat,2018,"Adventure,Animation,Comedy",7.1,8,56.8
tt8810866,movie,Eyes & Ears,2019,Action,5.4,8,43.2
tt8810990,movie,Kiss,2019,"Drama,Romance",5.8,34,197.2
tt8811032,tvSeries,Legend of Fuyao,2018,"Action,Adventure,Fantasy",7.5,493,3697.5
tt8811136,movie,The Coolest Guy Movie Ever: Return to the Scene of The Great Escape,2018,Documentary,5.2,33,171.6
tt8811292,movie,Bharaate,2019,"Action,Drama",4.7,105,493.5
tt8811326,tvSeries,Gariahater Ganglords,2018,Comedy,4.4,8,35.2
tt8811382,movie,Meeting Gorbachev,2018,"Biography,Documentary,History",7.2,1170,8424
tt8811408,tvSeries,WWE: Mae Young Classic Women Tournament,2018,Sport,6.8,16,108.8
tt8811440,movie,Year Eight,2018,Drama,6,9,54
tt8811474,movie,All My Loving,2019,Drama,6.3,221,1392.3
tt8811620,movie,Convergence,2019,Drama,6.6,30,198
tt8813978,tvSeries,Elemental: Hydrogen Vs. Hindenburg,2018,History,6.2,12,74.4
tt8814348,movie,British Made,2019,Drama,7.1,66,468.6
tt8814620,movie,The Goalkeeper,2018,Thriller,6.3,71,447.3
tt8814806,movie,Die Toten Hosen - You Only Live Once,2019,Documentary,7.3,110,803
tt8814978,movie,Zen in the Ice Rift,2018,Drama,5.8,45,261
tt8815200,tvSeries,Dopesick Nation,2018,Reality-TV,7.1,106,752.6
tt8815382,movie,The Obituary of Tunde Johnson,2019,Drama,6.8,102,693.6
tt8815664,tvSeries,Saving Poundstretcher,2018,Documentary,6,11,66
tt8816016,movie,Blackfox,2019,"Action,Adventure,Animation",6.1,165,1006.5
tt8816130,movie,Reshenie o likvidatsii,2018,Action,5.4,161,869.4
tt8816178,movie,Blush,2019,Drama,4.2,188,789.6
tt8816194,movie,Come to Daddy,2019,"Comedy,Horror,Thriller",6,6678,40068
tt8816250,tvSeries,What's Your Status,2018,"Comedy,Drama,Romance",8.4,1247,10474.8
tt8816290,tvSeries,Super Sisters - Chalega Pyar Ka Jaadu,2018,Drama,7.2,20,144
tt8816322,movie,She Who Must Be Obeyed,2018,"Biography,Documentary,History",6.6,9,59.4
tt8816412,movie,Amina,2019,Documentary,7.8,13,101.4
tt8817178,tvSeries,Grayson Perry: Rites of Passage,2018,Documentary,8.9,22,195.8
tt8817836,tvSeries,Forged in Fire: Knife or Death,2018,Reality-TV,6.1,218,1329.8
tt8818842,movie,Rialto,2019,Drama,6.5,93,604.5
tt8819168,movie,Employee's Mystery,2019,"Drama,Fantasy,Mystery",7.7,31,238.7
tt8819170,movie,Buddy,2018,Documentary,7.1,118,837.8
tt8819178,movie,Zona,2019,Documentary,6.5,38,247
tt8819180,movie,Los Reyes,2018,Documentary,7.1,190,1349
tt8819192,movie,Women Make Film: A New Road Movie Through Cinema,2018,Documentary,7.6,31,235.6
tt8819290,tvSeries,Flying Across Britain with Arthur Williams,2018,Documentary,8.2,6,49.2
tt8819596,movie,Screwball,2018,Documentary,7.1,979,6950.9
tt8819854,tvSeries,Dr. Qin: Medical Examiner,2018,"Crime,Drama,Mystery",7.4,13,96.2
tt8819906,tvSeries,Love Island,2019,Reality-TV,5.1,302,1540.2
tt8820136,movie,El Coyote,2019,"Action,Crime",3.8,68,258.4
tt8820150,movie,Pull Up LA,2019,Documentary,8.3,13,107.9
tt8820194,movie,Ser Tão Velho Cerrado,2018,Documentary,7.7,54,415.8
tt8820198,movie,Waiting for the Punchline,2019,Documentary,8.7,27,234.9
tt8820590,movie,T-34,2018,"Action,War",6.6,7004,46226.4
tt8820690,movie,Eterno Paraíso,2018,Drama,6.2,5,31
tt8821158,tvSeries,Disconnected,2019,Comedy,4.2,8,33.6
tt8821182,movie,Aurora,2018,"Horror,Thriller",4.3,447,1922.1
tt8821718,movie,Puta 109,2018,Crime,7.1,7,49.7
tt8822274,movie,Kiddo the Hacker,2018,"Comedy,Family",4.5,220,990
tt8822348,movie,Yalan Dolan,2019,"Action,Adventure,Comedy",4.5,354,1593
tt8822370,movie,Sevgili Komsum,2018,"Comedy,Drama",4.8,68,326.4
tt8822390,movie,Çift'lik Bank: Tosun Firarda,2018,Comedy,2.6,67,174.2
tt8822402,movie,Bizi Hatirla,2018,Drama,7.4,1431,10589.4
tt8823784,movie,I passi leggeri,2018,Drama,6.6,7,46.2
tt8824064,movie,Heroes,2019,Documentary,6.9,18,124.2
tt8824242,movie,Who Killed Lt. Van Dorn?,2018,Documentary,8.1,7,56.7
tt8824462,movie,Paradogma,2018,Documentary,7.8,16,124.8
tt8824648,tvSeries,Girl From Nowhere,2018,"Crime,Fantasy,Mystery",7.6,591,4491.6
tt8824822,movie,The Professional: A Stevie Blatz Story,2019,"Adventure,Comedy,Documentary",6.4,20,128
tt8824852,movie,Yuva,2018,Drama,5.2,177,920.4
tt8824860,movie,Floodplain,2018,Drama,7,5,35
tt8824878,movie,Sorma neden,2018,Comedy,4.5,46,207
tt8825052,movie,Volt egyszer egy téka,2018,Documentary,7.9,115,908.5
tt8825124,movie,Paedophiles In Parliament,2018,Documentary,8.2,5,41
tt8825182,movie,Sacachun,2018,Documentary,9.2,8,73.6
tt8825268,movie,Facia üçlü,2018,Comedy,5.5,22,121
tt8825626,tvSeries,Score: The Podcast,2018,Music,8.3,7,58.1
tt8825764,movie,Hit Me Anyone One More Time!,2019,"Comedy,Drama",6.4,158,1011.2
tt8826128,tvSeries,October Faction,2020,"Adventure,Drama,Fantasy",6.1,6850,41785
tt8826492,movie,Solo cose belle,2019,Drama,6.5,84,546
tt8826496,movie,Chacun pour tous,2018,"Comedy,Sport",6,298,1788
tt8826812,movie,Long Gone Wild,2019,Documentary,6.4,34,217.6
tt8826936,movie,Mauli,2018,Action,6,200,1200
tt8826960,movie,Squirrels,2018,Comedy,5.5,23,126.5
tt8826992,movie,Facia Üçlü,2018,Comedy,4,981,3924
tt8827032,movie,Sudamerica: The Colors of Life,2018,Documentary,6.8,6,40.8
tt8827148,tvSeries,Seaside Town,2018,Comedy,7.7,7,53.9
tt8827200,tvSeries,Motorcykelkriget,2018,Comedy,7,25,175
tt8828278,movie,Chaos,2018,Documentary,4.8,35,168
tt8828348,movie,Maskeli Krolar,2018,Comedy,5.8,330,1914
tt8828434,movie,M,2018,Documentary,7.2,191,1375.2
tt8829128,movie,Torpedo,2020,"Action,Adventure,History",6.9,723,4988.7
tt8829616,movie,Souq elgomaa,2018,Drama,5.4,128,691.2
tt8829748,tvSeries,SHK HeroForce,2018,"Action,Adventure,Comedy",8.6,5,43
tt8829832,movie,Tranquility - An Independent Espionage/Crime Film,2018,"Crime,Drama",7.5,17,127.5
tt8829850,movie,Making the Five Heartbeats,2018,Documentary,8.7,17,147.9
tt8829872,movie,Rebel on the Highway,2018,Adventure,4.7,15,70.5
tt8830002,movie,Bird Talk,2019,Drama,5.3,289,1531.7
tt8830130,movie,"And with a Smile, the Revolution!",2019,Documentary,8.7,6,52.2
tt8830276,movie,Iuventa,2018,Documentary,7.3,53,386.9
tt8831284,movie,Shu Thayu,2018,"Comedy,Drama",7.3,329,2401.7
tt8831362,movie,Oronnonnara Pranayakadha,2019,Romance,6.9,7,48.3
tt8832114,movie,Göktasi,2018,Comedy,2.8,715,2002
tt8832158,movie,Poeta,2019,"Comedy,Drama,Romance",8.4,145,1218
tt8832480,movie,Generación Anti Todo,2018,"Documentary,Drama",5.6,5,28
tt8833552,movie,Blood Clots,2018,Horror,4.8,76,364.8
tt8834430,movie,Dahan,2018,Drama,7.6,393,2986.8
tt8834524,movie,Uppsalakidnappningen,2018,"Comedy,Drama",4.4,156,686.4
tt8834658,movie,Ouija Mummy,2019,Horror,4.4,7,30.8
tt8834922,tvSeries,Shredders of Metal,2018,Reality-TV,7.7,7,53.9
tt8835072,movie,Toda esta sangre en el monte,2018,Documentary,9,6,54
tt8835200,movie,The In-Between,2019,Drama,7.9,17,134.3
tt8835216,tvSeries,La sala,2019,"Crime,Drama,Mystery",7.1,94,667.4
tt8835516,tvSeries,Bad Boy,2018,Comedy,8,36,288
tt8835552,movie,Exes Baggage,2018,"Drama,Romance",6.8,172,1169.6
tt8835640,movie,Bañeros 5: Lentos y cargosos,2018,Comedy,1.5,52,78
tt8835670,movie,Timeless,2018,Drama,5.2,5,26
tt8836050,tvSeries,Produce 48,2018,"Music,Reality-TV",8,48,384
tt8836106,tvSeries,Produce 101 China,2018,"Music,Reality-TV",7.5,10,75
tt8836292,movie,Jinpa,2018,Drama,6.6,515,3399
tt8836342,movie,Undercover in the Alt-Right,2018,Documentary,6.6,78,514.8
tt8836382,movie,Reconstructing Utøya,2018,Documentary,7.2,166,1195.2
tt8836476,movie,"Sultan Agung: Tahta, Perjuangan, Cinta",2018,"Action,Drama,History",6.8,137,931.6
tt8836500,tvSeries,Chio's School Road,2018,"Animation,Comedy",7.3,190,1387
tt8836614,movie,Me llamo Gennet,2018,Drama,6.5,40,260
tt8836660,movie,Inside the Russian Info War Machine,2018,Documentary,4.3,7,30.1
tt8836746,movie,Sangharsh,2018,"Action,Comedy,Drama",7.4,30,222
tt8836840,tvSeries,Minigandela,2018,Drama,9.2,13,119.6
tt8836988,movie,Avengement,2019,"Action,Crime,Thriller",6.5,8755,56907.5
tt8837018,movie,Manta Ray,2018,Drama,6.7,734,4917.8
tt8837044,movie,O Candidato Honesto 2,2018,Comedy,5,202,1010
tt8837842,movie,Acid Forest,2018,Documentary,6.8,98,666.4
tt8838798,movie,Hanaa,2018,Documentary,6.4,5,32
tt8838810,movie,Song Lang,2018,"Drama,Romance",7.9,341,2693.9
tt8839352,movie,Sweet Inspirations,2019,Drama,6.6,65,429
tt8839438,movie,Rädda våra liv,2018,Documentary,7.5,8,60
tt8839578,tvSeries,Flipping Exes,2019,Reality-TV,5.7,26,148.2
tt8839634,movie,Swiped: Hooking Up in the Digital Age,2018,Documentary,5.5,213,1171.5
tt8839898,movie,Psyched Out,2018,Documentary,9,8,72
tt8840048,tvSeries,Get a Room with Carson & Thom,2018,Reality-TV,8.6,93,799.8
tt8840224,movie,Strange Events 2,2019,Horror,3.2,85,272
tt8840232,movie,Gay Chorus Deep South,2019,"Documentary,Music",6.7,137,917.9
tt8840400,movie,In Search of the Last Action Heroes,2019,Documentary,7.1,365,2591.5
tt8840492,movie,Noxious,2018,Horror,2.3,69,158.7
tt8840790,tvSeries,Breaking Hate,2018,Documentary,7.7,15,115.5
tt8840882,movie,Revenge is a Promise,2018,Thriller,3.5,55,192.5
tt8841148,movie,The Bray Road Beast,2018,Documentary,5.2,179,930.8
tt8841198,movie,Undermined - Tales from the Kimberley,2018,Documentary,7.9,10,79
tt8841392,movie,Keyboard Warriors,2018,"Comedy,Crime,Drama",6.3,45,283.5
tt8841754,movie,The Weeping House of Qala,2018,"Drama,Horror,Mystery",7.6,24,182.4
tt8841814,movie,Being Napoleon,2018,Documentary,5.5,49,269.5
tt8841930,movie,The Last Night,2018,"Drama,Thriller",5.5,15,82.5
tt8842018,movie,A Northern Soul,2018,Documentary,7.6,84,638.4
tt8842066,movie,Living the Light - Robby Müller,2018,Documentary,7.1,172,1221.2
tt8842166,tvSeries,Gino's Win Your Wish List,2018,Game-Show,6.6,9,59.4
tt8842380,movie,Cinta sama dengan Cindolo Na Tape,2018,"Comedy,Drama",8.3,9,74.7
tt8842764,movie,Ayogya,2018,Comedy,7.1,99,702.9
tt8842880,tvSeries,Murder in the Family,2018,Crime,7.8,6,46.8
tt8843162,movie,Jannat,2018,"Crime,Drama",6.4,16,102.4
tt8844056,movie,"Black, White & US",2019,Documentary,3.8,6,22.8
tt8844062,movie,Charlie Boy,2019,Comedy,5.6,33,184.8
tt8844076,movie,Sanctuary Dream,2019,"Adventure,Drama,Family",8.2,8,65.6
tt8844204,movie,Working Woman,2018,Drama,6.8,366,2488.8
tt8844252,movie,Wild,2018,Documentary,7.9,8,63.2
tt8844480,movie,Moms at War,2018,Comedy,5.5,35,192.5
tt8844666,movie,Run Like the Devil,2018,Documentary,7.2,5,36
tt8844888,movie,Exposure,2018,Horror,2.9,256,742.4
tt8845046,movie,Karma: The Price of Vengeance,2019,Thriller,2.8,18,50.4
tt8845076,tvSeries,Mexican Dynasties,2019,Reality-TV,6.5,91,591.5
tt8845170,tvSeries,Married to Medicine: Los Angeles,2019,Reality-TV,4.1,39,159.9
tt8845238,tvSeries,Unanchored,2018,Reality-TV,4.3,71,305.3
tt8845240,tvSeries,Ahikaroa,2018,Drama,7.7,6,46.2
tt8845260,tvSeries,Backyard Envy,2019,Reality-TV,7.7,49,377.3
tt8845322,movie,All the Dead Ones,2020,Drama,5.6,100,560
tt8845420,movie,En peligro,2018,"Crime,Thriller",4.7,9,42.3
tt8845428,tvSeries,Buying It Blind,2018,Reality-TV,7.5,13,97.5
tt8845432,movie,Fat Buddies,2018,"Action,Comedy",4.1,129,528.9
tt8845444,tvSeries,Sweet Home,2018,Reality-TV,8.2,12,98.4
tt8845560,movie,Look at Me,2018,"Drama,Family",7.7,79,608.3
tt8845840,movie,Serdtse mira,2018,Drama,6.7,440,2948
tt8845988,movie,The Island of Cats,2019,Drama,7.1,82,582.2
tt8846072,movie,Belmonte,2018,"Comedy,Drama",6.1,300,1830
tt8846198,movie,Baby,2018,Drama,6.1,199,1213.9
tt8846404,tvSeries,Love to the End,2018,Drama,6,6,36
tt8846416,movie,A Self-Induced Hallucination,2018,"Documentary,Horror,Mystery",5.8,5,29
tt8846706,movie,Measure for Measure,2019,Drama,7.3,33,240.9
tt8846758,movie,Mom Squad,2019,Comedy,5.9,419,2472.1
tt8846840,movie,Introduzione all'oscuro,2018,Documentary,5.8,60,348
tt8846862,movie,Your Face,2018,Documentary,7,179,1253
tt8847018,movie,The Truk,2018,Drama,6.8,84,571.2
tt8847282,movie,Great White Abyss,2018,"Adventure,Documentary",6.5,6,39
tt8847296,movie,Sharkwrecked,2018,"Adventure,Documentary",4.6,7,32.2
tt8847574,movie,Tackling Life,2018,Documentary,8.1,17,137.7
tt8848336,tvSeries,Haunted Hospitals,2018,"Horror,Reality-TV",6.2,92,570.4
tt8848374,movie,Daal Bhat Tarkari,2019,Comedy,2.3,23,52.9
tt8848462,movie,The Ghosts of Brewer Town,2018,Adventure,4.1,8,32.8
tt8848706,movie,The Stone Speakers,2018,Documentary,6.4,30,192
tt8850036,movie,Pig Hag,2019,"Comedy,Drama",4.1,222,910.2
tt8850510,movie,Oh Deer: It's Christmas,2018,"Animation,Family",7.9,86,679.4
tt8850698,movie,Kala Shah Kala,2019,Comedy,7.4,374,2767.6
tt8850932,movie,The Bellmen,2020,Comedy,2.5,20,50
tt8851190,movie,MGC Presents Red,2018,Drama,7.9,76,600.4
tt8851198,movie,Funny Girl,2018,"Comedy,Drama,Musical",7.5,58,435
tt8851346,movie,Scandal: The Trial of Mary Astor,2018,Documentary,7.1,126,894.6
tt8851630,movie,The Three Exclamation Marks,2019,"Adventure,Family",4.9,103,504.7
tt8852046,movie,The Meeting,2018,Drama,7.2,9,64.8
tt8852068,movie,Mocromode,2018,Documentary,7,13,91
tt8852130,movie,Titanic,2018,Family,4.3,9,38.7
tt8852242,movie,Marriage Palace,2018,Comedy,6.4,111,710.4
tt8852284,movie,Life Jothe Ondu Selfie,2018,Romance,7.4,19,140.6
tt8852302,movie,Bisikan Iblis,2018,Horror,4.6,33,151.8
tt8852312,movie,Ondalla Eradalla,2018,Drama,8.9,51,453.9
tt8852394,movie,Marainthirunthu Paarkum Marmam Enna,2018,Thriller,5.4,33,178.2
tt8852408,movie,Kaake Da Viyah,2019,Comedy,5.1,47,239.7
tt8852430,movie,Homecoming,2019,Drama,6.1,34,207.4
tt8852536,movie,Firebrand,2019,Drama,5.1,214,1091.4
tt8852558,movie,Mitron,2018,Comedy,6.9,1954,13482.6
tt8852574,tvSeries,Selina - Telenovela,2018,Drama,9.3,20,186
tt8852620,movie,Thirudathey Papa Thirudathey,2018,Comedy,7.6,25,190
tt8852654,movie,Maal Road Dilli,2018,Comedy,6.2,9,55.8
tt8852690,movie,Ranjha Refugee,2018,Drama,5,30,150
tt8852702,movie,The Lady Terrorist,2019,"Comedy,Crime,Drama",6.9,217,1497.3
tt8853060,movie,Kathal Enakku Romba Pudikkum,2018,Romance,2.8,5,14
tt8853502,movie,Falsafa,2019,"Action,Drama,Thriller",7.2,12,86.4
tt8853592,movie,Mudda hai Bhookh: The War,2018,Drama,7.8,12,93.6
tt8854384,movie,Canadian Strain,2019,Comedy,6.4,17,108.8
tt8854392,movie,To The Beat! Back 2 School,2020,"Comedy,Drama,Family",5.6,62,347.2
tt8855592,tvSeries,The Mire,2018,Crime,7,1712,11984
tt8855888,movie,Lady Belladonna's Tales From The Inferno,2018,Horror,5.3,32,169.6
tt8855948,movie,Pinay Beauty,2018,Comedy,6.8,15,102
tt8855960,movie,Straight Up,2019,"Comedy,Romance",7.1,155,1100.5
tt8856040,movie,Signal Rock,2018,Drama,7.3,29,211.7
tt8856070,movie,Sweden: Lessons for America? A personal exploration by Johan Norberg,2018,Documentary,5.9,34,200.6
tt8856090,movie,Before You Know It,2019,"Comedy,Drama",5.1,392,1999.2
tt8856172,movie,S He,2018,Animation,6.9,41,282.9
tt8856222,movie,Unli Life,2018,Comedy,6.7,27,180.9
tt8856266,movie,ASTRUP - Flammen over Jølster,2019,"Biography,Drama,History",6.5,42,273
tt8856470,movie,Pokémon: Mewtwo Strikes Back - Evolution,2019,"Action,Animation,Family",5.8,3425,19865
tt8856714,movie,Redemption Of A Dogg (A Stageplay),2018,Musical,5.7,9,51.3
tt8856944,movie,Belok Kanan Barcelona,2018,"Adventure,Drama,Romance",7.2,74,532.8
tt8857090,movie,The Elephant In The Room,2019,Drama,6.8,6,40.8
tt8857150,tvSeries,Schmitz & Family,2019,Comedy,5.3,7,37.1
tt8857368,movie,Gooseboy,2019,"Comedy,Family",6.3,48,302.4
tt8857590,movie,Babamin Ceketi,2018,Comedy,4.9,568,2783.2
tt8857610,movie,Namdev Bhau in Search of Silence,2018,Adventure,7.6,79,600.4
tt8857666,movie,Diablo. The race for everything,2019,Action,4.1,689,2824.9
tt8858104,movie,Guava Island,2019,"Comedy,Drama,Music",6.7,8084,54162.8
tt8858420,movie,Women of Mafia 2,2019,"Action,Crime,Drama",3.8,677,2572.6
tt8858494,movie,Bolevoy porog,2019,"Action,Thriller",4.5,62,279
tt8858866,movie,Parkland: Inside Building 12,2018,"Crime,Documentary,History",6.4,111,710.4
tt8860400,movie,Drake: Rewriting the Rules,2018,Documentary,6.4,10,64
tt8860450,tvSeries,What/If,2019,Thriller,6.3,11460,72198
tt8860786,movie,Rise of the Superheroes,2018,Documentary,6.5,198,1287
tt8860946,movie,Fly Me to the Saitama,2019,"Comedy,Drama,Fantasy",6.5,389,2528.5
tt8861074,movie,Torre das Donzelas,2018,Documentary,7.6,42,319.2
tt8861702,tvSeries,Callisto 6,2018,"Adventure,Fantasy,Sci-Fi",8.2,13,106.6
tt8861786,movie,Puppy Star Christmas,2018,Family,4,175,700
tt8861826,movie,Yassadaru Man,2018,Comedy,4.8,6,28.8
tt8862524,movie,Working Class Boy,2018,Documentary,7.4,158,1169.2
tt8862874,tvSeries,Tujhse Hai Raabta,2018,Drama,6,45,270
tt8863032,movie,Der Geburtstag,2019,Drama,6.7,15,100.5
tt8863066,movie,Recorder: The Marion Stokes Project,2019,Documentary,6.9,148,1021.2
tt8863424,tvSeries,Jakarta Palembang 2018 Asian Games,2018,Sport,8.9,8,71.2
tt8863428,movie,The Ex Next Door,2019,Thriller,5.4,128,691.2
tt8864962,movie,Holiday,2018,Crime,1.9,15,28.5
tt8865016,tvSeries,Story of Yanxi Palace,2018,"Drama,Romance",8.1,567,4592.7
tt8865546,movie,Karakomik Filmler: Kaçamak,2019,Comedy,5.6,5428,30396.8
tt8865562,movie,The Witness,2018,Thriller,6.4,1032,6604.8
tt8865580,movie,High Society,2018,Drama,5.3,478,2533.4
tt8865838,tvSeries,Impossible Celebrities,2018,Game-Show,6.1,13,79.3
tt8866064,movie,10 Days Before the Wedding,2018,"Comedy,Drama,Musical",8.8,439,3863.2
tt8866176,movie,Captain Khan,2018,"Action,Drama",5.7,70,399
tt8866450,movie,Snow Flower,2019,"Drama,Romance",6,109,654
tt8866460,movie,Mr. Osomatsu the Movie,2019,"Animation,Comedy,Drama",7.2,45,324
tt8866538,tvSeries,The Adventures of Gogol,2018,Adventure,6.1,8,48.8
tt8866730,tvSeries,One Way Out,2019,"Action,Crime,Drama",4.1,15,61.5
tt8866814,tvSeries,Stags,2018,"Comedy,Drama",6.5,112,728
tt8866904,tvSeries,The Judgement,2018,"Crime,Drama",6.8,62,421.6
tt8869128,movie,Summer Camp,2018,"Comedy,Drama",7.7,11,84.7
tt8869486,movie,Roi Soleil,2018,Action,5.4,63,340.2
tt8869978,movie,Batla House,2019,"Action,Drama,Thriller",7.2,8165,58788
tt8870032,movie,Scooter,2019,Thriller,4.1,8,32.8
tt8870036,movie,Here My Village,2019,"Drama,Family",3.7,12,44.4
tt8870208,movie,Against the Devil,2018,Horror,5.2,34,176.8
tt8870382,movie,Cinema Dadaab,2018,Documentary,6,6,36
tt8870574,movie,Redemption,2019,"Action,Drama,Thriller",7.1,15,106.5
tt8870740,tvSeries,Banned,2018,"Comedy,Drama",7.1,22,156.2
tt8870800,movie,Farvekraft ad helvede til,2018,"Biography,Documentary",8.4,5,42
tt8870924,movie,Lamboo Rastoo,2018,Drama,8.8,5,44
tt8871214,tvSeries,Fynskrif (Fine Print),2018,Drama,8.2,29,237.8
tt8871254,movie,The Last Faust,2019,Drama,5.4,73,394.2
tt8871394,movie,Quand on crie au loup,2019,"Comedy,Family",3.8,71,269.8
tt8871704,movie,Titixe,2018,Documentary,7.8,26,202.8
tt8871764,tvSeries,Made in Mexico,2018,Reality-TV,4,667,2668
tt8872580,movie,The Innocence,2019,Drama,6.7,136,911.2
tt8872932,tvSeries,Collider Live,2018,Talk-Show,8.5,59,501.5
tt8873224,movie,Clean Hands,2019,Documentary,9.1,11,100.1
tt8873348,movie,Boyz 2,2018,Comedy,6.8,197,1339.6
tt8873460,movie,The Shape Lives: 40 Years of Halloween,2018,Horror,7.2,13,93.6
tt8873624,movie,Boys from the Mountains,2018,"Comedy,Drama",5.6,17,95.2
tt8873684,tvSeries,The Big Asian Stand-Up,2018,"Comedy,Documentary",6.7,7,46.9
tt8873996,tvSeries,Deputy,2020,"Action,Crime,Drama",6.1,3573,21795.3
tt8874052,movie,Occupation 1968,2018,Documentary,5.9,17,100.3
tt8875222,movie,Les révoltés: images et paroles de Mai 1968,2019,Documentary,8,5,40
tt8875366,movie,The Crossing,2018,Drama,6.8,650,4420
tt8875622,movie,Rituals of Guilt,2018,Drama,4,14,56
tt8875940,movie,Sprite Sisters - Vier zauberhafte Schwestern,2020,"Adventure,Comedy,Family",5.1,31,158.1
tt8876200,movie,The Hacker,2019,"Action,Drama",8.1,31,251.1
tt8876228,tvSeries,Peng Life,2018,Reality-TV,5.8,31,179.8
tt8876290,tvSeries,Eagles and Youngster,2018,"Adventure,Drama,Fantasy",8.1,35,283.5
tt8877326,tvSeries,Share Your Scare,2019,"Horror,Reality-TV,Sci-Fi",3.2,6,19.2
tt8877446,tvSeries,Extraordinary Rituals,2018,Documentary,7.1,36,255.6
tt8877640,tvSeries,Love Island Sverige,2018,Reality-TV,5.3,10,53
tt8878352,tvSeries,America To Me,2018,Documentary,7.3,9,65.7
tt8878476,tvSeries,The News Tank,2018,Comedy,4.8,5,24
tt8878922,movie,They Shall Not Grow Old,2018,"Biography,Documentary,History",7.6,43,326.8
tt8878996,tvSeries,The Hills: New Beginnings,2019,Reality-TV,5.3,335,1775.5
tt8879234,movie,Broken Worlds: The Island,2018,Documentary,7,5,35
tt8879238,tvSeries,Secrets of the Zoo,2018,Reality-TV,8.2,85,697
tt8879390,movie,Team Albert,2018,Family,2,173,346
tt8879396,movie,Pariah Dog,2019,Documentary,9,22,198
tt8879660,movie,Wasted Waste,2018,Documentary,8.2,56,459.2
tt8879666,movie,Her Only Choice,2018,Drama,5,130,650
tt8879902,movie,Fairytale,2019,Drama,5.7,6,34.2
tt8879926,movie,A Raunchy Christmas Story,2018,Comedy,1.6,105,168
